2000 9459
869 855 -6839
855 1222 -3126
1222 1957 89
1957 745 -3766
745 212 -9110
212 755 -5663
755 939 -859
939 700 6448
700 1449 -7849
1449 419 -9351
419 947 -3041
947 637 -5799
637 290 54
290 1649 -1519
1649 86 -1765
86 744 28
744 506 -433
506 1880 -5953
1880 154 -8633
154 714 -3239
714 1840 2163
1840 123 -1215
123 429 -3339
429 1401 -5875
1401 1211 5277
1211 161 -5193
161 1640 -9348
1640 911 9411
911 1024 2456
1024 1493 1583
1493 1936 2492
1936 554 -7315
554 770 -6239
770 1915 -4832
1915 1884 9537
1884 1213 -6157
1213 1662 3374
1662 1807 -1765
1807 1787 1738
1787 1407 -469
1407 1770 -5585
1770 622 8638
622 1633 -3126
1633 1775 4297
1775 355 1492
355 223 -3509
223 985 -1266
985 376 9081
376 1706 6800
1706 1933 -1286
1933 1164 1185
1164 1305 -6901
1305 1829 8316
1829 1544 7018
1544 1131 6381
1131 1897 -3922
1897 1489 -6401
1489 1550 -3
1550 560 8994
560 1707 2433
1707 480 2636
480 78 805
78 1248 -6980
1248 1454 -3354
1454 1014 -5939
1014 237 -2119
237 147 256
147 1016 -5321
1016 629 -7713
629 672 -1651
672 26 -4666
26 481 9597
481 1543 -7619
1543 682 -9375
682 34 -8514
34 1127 1311
1127 1746 5761
1746 1198 4632
1198 1862 6188
1862 808 152
808 1642 -6199
1642 1334 -8309
1334 1285 1078
1285 47 -2420
47 545 -7209
545 448 -4577
448 1742 -4288
1742 1440 6044
1440 130 -2213
130 289 -1675
289 1221 2325
1221 124 -5480
124 178 -8620
178 1637 7681
1637 1443 9033
1443 1411 -1643
1411 1873 -1515
1873 306 3773
306 1227 -4771
1227 926 -9248
926 1064 4261
1064 825 1279
825 1656 1091
1656 1253 -2479
1253 1361 553
1361 76 8520
76 572 482
572 371 1602
371 400 -6330
400 534 -9634
534 1647 -4676
1647 1042 -8286
1042 1492 -8350
1492 1214 -8228
1214 1947 8398
1947 1753 4645
1753 337 -8470
337 245 -8408
245 1444 8375
1444 1362 -2785
1362 246 2618
246 532 -1882
532 695 -6147
695 1019 -4687
1019 1988 6264
1988 739 -181
739 1905 -3027
1905 634 -541
634 880 -767
880 1952 -1099
1952 966 6177
966 1003 627
1003 965 -2680
965 1311 -2695
1311 379 -9177
379 1167 7117
1167 251 -484
251 661 -164
661 1541 -7713
1541 551 -4677
551 1946 2954
1946 797 -9626
797 164 -8475
164 1397 -354
1397 1892 -6333
1892 1561 -9420
1561 316 -3535
316 51 -8546
51 768 -9824
768 1434 -5970
1434 1666 -1253
1666 230 5726
230 1834 6178
1834 1416 -6696
1416 903 9986
903 1960 -4524
1960 107 -9282
107 94 -8724
94 1240 2862
1240 1082 -8232
1082 12 -3718
12 1747 7687
1747 1806 788
1806 574 -7174
574 23 -8047
23 1190 -8541
1190 1665 1467
1665 1868 1305
1868 233 -7907
233 1800 2150
1800 593 4061
593 943 -6351
943 519 -6186
519 203 -3911
203 103 6992
103 1279 6165
1279 1270 -2443
1270 490 -197
490 56 -7130
56 18 -5506
18 414 -8706
414 1969 3223
1969 1740 785
1740 1470 -414
1470 1241 -130
1241 1487 -2125
1487 1874 -8597
1874 299 1160
299 410 -9360
410 356 -214
356 859 3381
859 1837 -8261
1837 667 -6009
667 1699 -5379
1699 864 1022
864 13 -6499
13 1239 5575
1239 483 -7547
483 112 4007
112 32 -6818
32 1887 -1740
1887 781 -1364
781 189 7236
189 118 -3987
118 312 -2160
312 1935 2621
1935 270 4581
270 1307 1967
1307 146 -9505
146 798 -3271
798 324 -6058
324 651 205
651 803 -5618
803 116 1644
116 1098 -6428
1098 1325 -8558
1325 1789 2867
1789 783 -8577
783 321 -5246
321 547 -2154
547 150 8854
150 1308 -2161
1308 1835 -5206
1835 1173 6005
1173 1839 6192
1839 1341 -2978
1341 1263 -2425
1263 255 -6780
255 902 -237
902 1841 -1784
1841 1252 -1614
1252 1072 -6748
1072 1566 -5302
1566 1163 5304
1163 1027 9212
1027 1154 8407
1154 809 -3678
809 971 8764
971 718 -500
718 1292 -8685
1292 462 -8726
462 1563 -8522
1563 1388 -791
1388 568 7125
568 914 -4137
914 360 2677
360 1479 -389
1479 1278 4119
1278 404 -6805
404 229 -860
229 1120 -9043
1120 1112 -731
1112 1572 5110
1572 142 -5631
142 1293 -8747
1293 518 301
518 1705 -1666
1705 281 -9423
281 1345 -2889
1345 1979 7414
1979 546 -6981
546 297 -4110
297 1918 -1402
1918 1675 -8878
1675 443 9702
443 1993 3761
1993 1564 -1108
1564 1104 -458
1104 28 7475
28 858 829
858 1634 -7923
1634 1350 -279
1350 1409 6460
1409 559 -7461
559 322 8007
322 1000 -3493
1000 1530 9089
1530 979 1691
979 1785 2685
1785 1737 5081
1737 581 9421
581 1472 -6486
1472 370 -332
370 1967 -5346
1967 722 -3910
722 232 1994
232 1160 -7971
1160 1260 -2228
1260 60 -9129
60 188 -8960
188 1778 565
1778 1377 1467
1377 1201 -6455
1201 630 -3700
630 1657 -3479
1657 509 -655
509 1817 -7888
1817 862 -4322
862 1001 1150
1001 1089 -2541
1089 1814 -788
1814 631 1575
631 1797 527
1797 996 730
996 1262 -4064
1262 1141 -4306
1141 1031 -9896
1031 1712 -3830
1712 38 -2891
38 529 -3964
529 1118 -2765
1118 96 6431
96 936 -2111
936 1912 -9062
1912 563 -9023
563 1436 -215
1436 817 8170
817 1111 849
1111 1395 -4020
1395 186 -1031
186 1363 -9658
1363 984 -238
984 1210 4842
1210 41 92
41 1264 -763
1264 1235 -2209
1235 263 -5308
263 663 2344
663 1984 -8687
1984 195 1097
195 1110 7896
1110 973 -7083
973 1852 -9164
1852 152 4676
152 1008 -2884
1008 1012 9134
1012 408 -7109
408 181 2328
181 805 -4924
805 46 2183
46 1575 -5638
1575 405 -486
405 1861 8357
1861 1514 -2319
1514 1450 -1744
1450 774 9562
774 267 315
267 369 -8531
369 25 -884
25 1459 9214
1459 413 -152
413 900 -5379
900 439 9360
439 496 -7377
496 1196 1118
1196 1991 -9279
1991 626 -619
626 1890 2385
1890 1005 9695
1005 1496 1952
1496 300 -10000
300 307 -5415
307 757 -5757
757 1427 3237
1427 1505 4115
1505 536 -8677
536 954 3066
954 1521 6060
1521 398 -8937
398 1452 6658
1452 308 -9838
308 990 -8355
990 758 -9480
758 1114 -3165
1114 784 -4805
784 1985 217
1985 1653 9025
1653 1337 -1325
1337 1299 777
1299 556 7538
556 1525 1930
1525 1086 -7112
1086 1412 -1734
1412 1522 1792
1522 1767 2783
1767 1367 -5058
1367 1351 -3463
1351 1431 113
1431 378 -7037
378 1034 -4212
1034 620 1538
620 387 4640
387 424 -8587
424 1215 1846
1215 162 -3194
162 899 6762
899 62 -2254
62 479 -844
479 80 -6350
80 349 2813
349 888 -2501
888 1551 -4270
1551 68 2411
68 1495 2674
1495 1393 -584
1393 662 -6999
662 1394 317
1394 1854 -1636
1854 1954 -9060
1954 1018 -5138
1018 1573 -268
1573 1618 1313
1618 1423 -4533
1423 342 1353
342 1346 -1782
1346 1065 -6743
1065 839 -2918
839 1500 1033
1500 788 -254
788 974 -2251
974 1741 8663
1741 927 -1545
927 1375 -2956
1375 1256 7057
1256 1212 -2360
1212 157 1416
157 831 939
831 1177 -9907
1177 427 1816
427 482 2263
482 1498 -5205
1498 1232 -4664
1232 499 -209
499 332 -5038
332 982 2071
982 1302 1646
1302 1571 -6495
1571 104 -3309
104 910 5874
910 180 8325
180 1646 -3638
1646 1467 -1391
1467 738 -6716
738 1881 -7326
1881 1860 -648
1860 1627 536
1627 1145 6271
1145 617 897
617 1172 -6262
1172 1155 3575
1155 621 8131
621 1207 -7564
1207 1686 6551
1686 787 57
787 1028 -769
1028 1583 -2277
1583 1360 242
1360 1672 -8105
1672 612 6264
612 1585 853
1585 153 1645
153 1433 -1588
1433 1464 4783
1464 1920 -3018
1920 222 -1156
222 1124 4296
1124 1966 894
1966 1391 -5734
1391 627 -1221
627 83 264
83 1052 -861
1052 962 -9063
962 1850 -7342
1850 1623 -602
1623 1115 -959
1115 106 2524
106 1354 -8168
1354 1907 -8883
1907 988 -7581
988 377 -6001
377 117 310
117 986 -6383
986 870 7810
870 1977 1239
1977 1609 9165
1609 665 -6052
665 331 -7607
331 243 9797
243 1139 -4838
1139 340 -9749
340 401 -4393
401 235 459
235 491 -6055
491 1126 5659
1126 234 -5756
234 1148 5743
1148 1722 8873
1722 1970 -5186
1970 368 4904
368 793 -3810
793 1175 1550
1175 867 -1934
867 871 5272
871 1607 4451
1607 1078 -6724
1078 605 3380
605 1959 -9422
1959 575 24
575 1774 8083
1774 1944 -9776
1944 75 -6532
75 380 -740
380 1809 -2330
1809 1267 -3267
1267 720 6408
720 1877 3941
1877 991 3200
991 1054 -4537
1054 1901 4251
1901 1321 6616
1321 608 6121
608 919 748
919 310 -1171
310 728 -1417
728 676 -2107
676 1687 204
1687 1568 4467
1568 517 4250
517 1314 -8130
1314 19 -9574
19 1548 3324
1548 1258 -4831
1258 1476 8899
1476 1195 -808
1195 1723 1785
1723 1512 4521
1512 701 -7791
701 717 -8766
717 760 -4255
760 1810 2589
1810 782 -7023
782 578 -1334
578 415 9651
415 1872 783
1872 685 7234
685 1445 2404
1445 1129 285
1129 944 -7577
944 227 5049
227 1418 -3614
1418 10 -5124
10 489 -3845
489 908 -2618
908 1523 -6749
1523 932 -3771
932 1990 -1312
1990 1490 -8712
1490 1955 -7001
1955 136 -3676
136 679 -7456
679 1716 1443
1716 639 2342
639 1832 -349
1832 301 8908
301 318 6530
318 1617 -1886
1617 335 -1458
335 1598 -8557
1598 795 -3240
795 815 -5222
815 811 -1644
811 1283 6964
1283 1989 1083
1989 293 -767
293 1513 -4752
1513 696 -5455
696 1624 -9037
1624 737 1870
737 912 7304
912 955 6821
955 723 -4737
723 872 -2283
872 702 2230
702 1413 -1737
1413 819 -6247
819 537 3222
537 1654 -4858
1654 1782 -273
1782 1661 7163
1661 296 -1324
296 1650 -4193
1650 501 840
501 1404 673
1404 1595 -7095
1595 1908 581
1908 1891 -5562
1891 133 2609
133 1939 2360
1939 1823 3294
1823 734 -9846
734 1755 -5223
1755 1209 355
1209 502 3732
502 893 -7387
893 553 -1640
553 1205 -8834
1205 1312 731
1312 1435 6697
1435 598 4128
598 1037 -2492
1037 989 1299
989 690 2758
690 170 -3142
170 1408 9672
1408 455 -1681
455 1103 -4269
1103 1318 -8342
1318 1071 -1042
1071 50 -1129
50 1168 -5557
1168 210 2708
210 1577 1083
1577 541 -5972
541 1759 -7077
1759 1830 -8512
1830 382 -8245
382 1937 -7382
1937 1822 4280
1822 1526 -3302
1526 1040 -7934
1040 1245 1682
1245 917 2998
917 1200 189
1200 84 -7323
84 671 5929
671 1553 -1673
1553 528 -6768
528 21 1225
21 830 -2149
830 456 -4736
456 1930 -4687
1930 1188 -8244
1188 1223 -9628
1223 219 2419
219 779 -8526
779 1430 -1085
1430 225 4113
1238 1005 1507
1005 1610 -4797
1610 1031 -361
1031 179 -402
179 54 802
54 935 -9716
935 855 4845
855 1836 -6471
1836 796 -1703
796 158 -928
158 843 -7037
843 1698 -6590
1698 972 5504
972 1370 -3444
1370 1414 867
1414 1890 -8196
1890 236 2635
236 378 4319
378 823 6734
823 1094 6863
1094 1679 -7341
1679 997 2654
997 1523 -5819
1523 18 7691
18 633 -7078
633 585 6233
585 1004 -1943
1004 335 157
335 389 -9495
389 1808 -4322
1808 694 1281
694 218 -6304
218 567 -2788
567 1324 6541
1324 361 -547
361 1112 -5034
1112 1148 6945
1148 994 -1332
994 173 -1671
173 998 -41
998 1092 9212
1092 174 6204
174 525 900
525 79 -9559
79 1161 1551
1161 644 -3701
644 1472 -6559
1472 265 -4303
265 1123 -5416
1123 518 -8757
518 1737 -9779
1737 635 5001
635 1658 1883
1658 1540 6370
1540 302 -4382
302 1650 6258
1650 1579 -6558
1579 1624 964
1624 1025 8860
1025 1023 -1172
1023 905 -158
905 1028 -769
1028 1662 2459
1662 536 -8316
536 885 5472
885 404 3669
404 1390 456
1390 651 3852
651 300 -5516
300 1648 -8081
1648 1436 -8261
1436 768 8113
768 984 -2771
984 1493 5839
1493 1326 9276
1326 1970 -9398
1970 1959 -3436
1959 1499 -9753
1499 745 -2680
745 2 -3316
2 315 -1163
315 563 1576
563 592 822
592 1016 -9786
1016 1150 -4292
1150 1442 -8866
1442 77 -5541
77 1459 2057
1459 229 3324
229 754 -8326
754 1701 4619
1701 1176 3943
1176 206 -8554
206 1063 -1584
1063 1532 -3327
1532 1958 -1567
1958 1251 -6792
1251 1632 6787
1632 778 -9759
778 1448 -4935
1448 1770 -348
1770 551 605
551 642 -132
642 1565 111
1565 1087 -4750
1087 391 3619
391 1283 3828
1283 1221 4874
1221 485 9624
485 1189 -5113
1189 1948 -8768
1948 286 -4299
286 739 -6455
739 313 -5408
313 328 5073
328 1170 5549
1048 784 -3918
784 1920 -4351
1920 1064 -6352
1064 1870 -5029
1870 1858 -380
1858 1640 8185
1640 1283 -4391
1283 1518 1613
1518 659 7171
659 699 -98
699 1549 -1529
1549 1219 -7316
1219 709 5424
709 66 -102
66 1027 -3857
1027 1011 -1213
1011 1587 -7428
1587 1294 -3864
1294 1109 -4373
1109 1415 -5862
1415 446 -9638
446 397 -7903
397 582 -9275
582 1797 9471
1797 991 -8812
991 51 -2503
51 405 -5583
405 1547 5670
1547 533 -6403
533 1656 -4189
1656 1524 1631
1524 929 2894
929 1535 3303
1535 443 4316
443 567 -783
567 1824 -9657
1824 899 310
899 319 9350
319 840 -6838
840 1236 6321
1236 1623 -587
1623 1311 -4077
1311 1348 1736
1348 701 998
701 128 -1657
128 1423 358
1423 1137 7636
1137 1396 -8485
1396 408 385
408 56 -8140
56 1268 2456
1268 771 -3262
771 1680 -7050
1680 1093 -2736
1093 1037 -1744
1037 1737 -8940
1737 1711 -5518
1711 1864 808
1864 1239 -3389
1239 54 4173
54 1015 9484
1015 239 1226
239 670 2227
670 1005 -5288
1005 33 -7051
33 1880 8299
1880 819 2132
819 986 5934
986 385 -1514
385 1873 -1463
1873 152 1818
152 1047 -7783
1047 1203 762
1203 476 -625
476 851 -8330
851 1994 -4803
1994 1422 -4505
1422 770 -4775
770 757 9506
757 518 -9383
518 1850 -5133
1850 674 3417
674 1632 -9126
1632 31 -9302
31 276 1556
276 1068 1497
1068 323 7854
323 508 3121
508 623 -9640
623 98 -7774
98 1933 9237
1933 198 3286
198 100 2294
100 144 -9315
144 1164 8388
1164 1106 9517
1106 1256 -2011
1256 1451 -1417
1451 1969 -672
1969 1227 9752
1227 1007 -5524
1007 151 -6422
151 372 -2032
372 148 2157
148 1975 1914
1975 1269 2522
1269 1224 -7562
1224 1213 7577
1213 953 -4585
953 1218 477
1218 1767 2016
1767 1481 3493
1481 1240 -7366
1240 246 -7457
246 1202 -3366
1202 334 -6439
334 848 -580
848 459 1572
459 1043 4614
1043 1603 2398
1603 747 620
747 922 -8849
922 1446 7823
1446 409 -2616
409 1970 -8443
1970 914 9955
914 253 5465
253 1242 -2253
1242 117 2525
117 1678 -5112
1678 928 -163
928 1794 -499
1794 1246 8896
1246 1153 -4271
1153 120 -2891
120 19 8469
19 683 -8067
683 716 -6405
716 1943 -9069
1943 1955 7363
1955 987 -3074
987 1592 -2792
1592 510 -2698
510 1670 -3608
1670 1714 -5794
1714 593 2477
593 1903 -9025
1903 1322 -4041
1322 1972 -6538
1972 186 -7847
186 1512 5505
1512 1642 644
1642 1371 1592
1371 802 -7049
802 464 -3848
464 1188 -9461
1188 1683 -8448
1683 94 2693
94 1367 -9317
1367 871 3156
871 1243 -7577
1243 1942 -1562
1942 885 -4587
885 686 2582
686 403 506
403 1783 -6939
1783 499 4912
499 107 7866
107 902 -7285
902 1103 7867
1103 187 595
187 923 706
923 1495 4230
1495 940 -1133
940 1635 -2323
1635 415 -3895
415 1282 7399
1282 1419 -7572
1419 1702 -1070
1702 136 -9012
136 1663 -7414
1663 1449 255
1449 15 -7865
15 602 -4310
602 724 7970
724 1876 34
1876 1839 -8200
1839 1380 -1784
1380 1466 238
1466 156 -2325
156 1241 5906
1241 517 -4424
517 78 -2550
78 1544 -8039
1544 673 -8403
673 1157 -9446
1157 1832 -2718
1832 657 -8465
657 1251 4458
1251 1275 -7933
1275 590 -8244
590 1220 -3422
1220 887 -2402
887 874 -2082
874 1053 1814
1053 230 -3210
230 1323 -2675
1323 849 2737
849 879 -7139
879 59 -9660
59 240 -677
240 1195 -5791
1195 236 -3392
236 1287 -1985
1287 1314 -3713
1314 1078 -8552
1078 1774 -5484
1774 48 -7529
48 1703 -6631
1703 722 -8890
722 634 -2439
634 1604 8797
1604 1791 -9595
1791 24 5381
24 1830 -5331
1830 175 6920
175 1502 -5040
1502 211 -8094
211 478 -5280
478 1869 2231
1869 1258 -9302
1258 595 -8359
595 1459 -3384
1459 1065 -7528
1065 1107 -2563
1107 572 -992
572 1650 -7690
1650 1166 -5335
1166 1154 -6627
1154 977 -8602
977 1762 -3160
1762 387 -8803
387 1401 -6303
1401 161 -7427
161 1849 -7136
1849 542 2689
542 320 1617
320 497 -393
497 1084 -5643
1084 178 -9857
178 511 -5056
511 1751 -1459
1751 586 -88
586 93 2307
93 170 -6372
170 545 -9275
545 1561 6746
1561 1045 -9252
1045 396 -6908
396 675 -7948
675 1962 -6308
1962 1812 8581
1812 1519 1529
1519 294 -606
294 803 455
803 1798 -2971
1798 1991 -8905
1991 827 -6322
827 1915 -6898
1915 651 6836
651 1585 9286
1585 932 8818
932 1739 -1584
1739 337 -6817
337 520 -9843
520 360 -2807
360 324 -7630
324 1308 9421
1308 735 9190
735 1085 -7603
1085 1381 685
1381 270 8898
270 234 -2824
234 825 5061
825 42 -7101
42 481 -3196
481 99 -8640
99 1677 1375
1677 383 1944
383 733 -7619
733 553 1841
553 1334 -1125
1334 193 -4641
193 877 -863
877 1377 8415
1377 883 -247
883 1809 3730
1809 685 464
685 1542 8886
1542 730 -4206
730 808 -9210
808 935 -5538
935 1679 -8528
1679 1941 9501
1941 1088 9502
1088 1134 -4015
1134 333 -9402
333 119 -5589
119 1566 -4641
1566 1458 -7062
1458 1819 4710
1819 1060 901
1060 1905 -476
1905 906 -6680
906 1856 8967
1856 1016 6615
1016 927 -1422
927 1382 -5687
1382 424 2329
424 79 -3428
79 105 -4177
105 1501 -4973
1501 505 -1920
505 1309 -8356
1309 1577 -8209
1577 293 338
293 248 -8701
248 1304 4915
1304 503 -9201
503 1649 -5501
1649 1859 -8929
1859 678 -3852
678 131 8422
131 1448 -3408
1448 1353 -1790
1353 1719 1262
1719 1754 7608
1754 1038 796
1038 1066 -7595
1066 455 -5267
455 910 -8723
910 1949 -6910
1949 569 -8711
569 442 -1564
442 1222 2497
1222 1963 2265
1963 865 -6987
865 1887 8842
1887 477 8222
477 853 -3557
853 1826 2670
1826 999 7171
999 309 2311
309 1821 -2138
1821 1789 -1991
1789 1934 6561
1934 1050 -2955
1050 1090 -9022
1090 281 9229
281 1595 394
1595 984 552
984 1249 6820
1249 191 4477
191 317 -4773
317 303 -7274
303 1938 -2606
1938 744 -2044
744 173 -307
173 480 -9688
480 1057 -7992
1057 1125 6753
1125 1892 55
1892 945 -6747
945 141 379
141 1362 2213
1362 1669 -2828
1669 946 -5938
946 700 -2212
700 904 267
904 1433 -5689
1433 1954 -4915
1954 1793 4383
1793 1488 -5144
1488 961 4572
961 1150 936
1150 1416 -3971
1416 1690 -4989
1690 562 2289
562 1816 1626
1816 1523 2199
1523 703 -1338
703 661 -523
661 1215 -9757
1215 1602 -612
1602 1590 -3051
1590 1386 4911
1386 440 -2050
440 1467 -6612
1467 1756 -8961
1756 1660 -7998
1660 1760 -6444
1760 414 1053
414 1468 -6925
1468 1019 271
1019 1095 1936
1095 1179 -7874
1179 1996 4341
1996 419 -4644
419 607 -1261
607 1039 -3781
1039 1727 2705
1727 778 2516
778 1840 -3896
1840 944 2752
944 280 2606
280 1228 719
1228 471 5754
471 1116 -1055
1116 1500 7335
1500 790 -3884
790 1010 5252
1010 135 -4198
135 103 -6538
103 1713 7068
1713 1867 2730
1867 452 2898
452 815 -2638
815 852 -7688
852 197 2023
197 638 -8250
638 1857 7963
1857 632 7638
632 1765 -6650
1765 655 8099
655 483 -8173
483 37 -8865
37 275 8884
275 1616 -3693
1616 679 -6993
679 1691 -6523
1691 538 -7818
538 966 2620
966 1636 -6674
1636 146 -2885
146 112 -2569
112 285 -4251
285 1318 -2327
1318 513 869
513 185 -5275
185 519 -2470
519 26 3180
26 96 -6669
96 1052 -3139
1052 1151 402
1151 291 -7868
291 557 -9689
557 352 2627
352 1042 -3216
1042 1205 -4390
1205 301 -4065
301 1101 6551
1101 1094 -761
1094 1489 -1665
1489 14 -5105
14 1534 5764
1534 226 9281
226 1462 -9976
1462 1527 3631
1527 1405 -5125
1405 61 -6751
61 1360 -4581
1360 1264 -9131
1264 1865 4576
1865 90 -9208
90 1533 -1078
1533 1510 -3004
1510 1115 -29
1115 1443 5461
1443 1565 -6943
1565 345 -9179
345 878 337
878 948 -1328
948 340 -2693
340 273 -9387
273 264 1836
264 395 8041
395 1668 -9415
1668 1044 7967
1044 1987 -8776
1987 310 -3556
310 619 -2923
619 256 -8789
256 72 663
72 284 7736
284 1245 -5292
1245 1947 9848
1947 140 -1992
140 556 2241
556 596 -9830
596 1041 -7099
1041 1508 -4564
1508 1929 -4366
1929 647 3427
647 1445 7414
1445 974 -2759
974 171 3270
171 1564 1775
1564 34 -7563
34 952 -9998
952 1498 -6439
1498 434 861
434 12 2456
12 1461 6214
1461 1607 -9237
1607 637 5499
637 373 8802
373 898 -5224
898 67 -2427
67 116 -3395
116 627 1036
627 1132 9872
1132 162 -2913
162 1490 -756
1490 1790 8804
1790 1722 -2832
1722 1627 -5759
1627 449 -5727
449 450 -5354
450 1930 -8183
1930 1980 6121
1980 417 8562
417 1475 3787
1475 845 4238
845 87 -5972
87 121 -6484
121 272 -3696
272 797 -1207
797 389 -3136
389 931 -9277
931 370 -2120
370 1102 -370
1102 669 -7623
669 104 -2171
104 498 -4572
498 1165 3277
1165 1196 -1838
1196 1571 -8203
1571 1183 -8798
1183 8 -501
8 1589 -1489
1589 381 -4617
381 1341 2132
1341 1923 7219
1923 1802 -8415
1802 159 -3225
159 1977 5235
1977 1326 -1912
1326 242 874
242 1008 -6673
1008 407 -781
407 295 -7169
295 288 -3966
288 1637 -3016
1637 1034 -7480
1034 1051 2475
1051 787 -8648
787 321 -7647
321 558 -1494
558 996 3449
996 1235 -8420
1235 1368 -4370
1368 1024 2997
1024 705 797
705 1121 6589
1121 182 -9118
182 597 2707
597 630 812
630 1214 -7729
1214 1406 1265
1406 1086 5278
1086 1338 1804
1338 374 -7281
374 758 -4945
758 1453 6113
1453 1366 -9719
1366 1301 -150
1301 1063 9197
1063 1135 -7745
1135 772 -5335
772 706 2107
706 68 -3355
68 318 -7658
318 695 -6014
695 1493 1363
1493 1494 6548
1494 1609 -9435
1609 208 -4982
208 1192 1182
1192 1262 -8761
1262 543 -6164
543 192 -8977
192 1813 1700
1813 1487 9081
1487 1898 8850
1898 1450 -1495
1450 1753 -6771
1753 1638 -1188
1638 1521 -2195
1521 687 -4595
687 1397 -5080
1397 1319 -7242
1319 882 8189
882 429 5635
429 857 -5587
857 641 -2674
641 1350 -550
1350 535 -8326
535 1180 -9470
1180 644 5991
644 1536 -6992
1536 1932 1818
1932 1444 3067
1444 260 2572
260 1700 -2200
1700 1149 8282
1149 788 7462
788 502 -8916
502 891 8009
891 167 8723
167 1811 3910
1811 534 -6647
534 690 2654
690 1910 -5835
1910 1606 -9763
1606 697 2987
697 76 -6567
76 489 1433
489 1693 -5552
1693 719 -2182
719 1032 -6920
1032 1633 2006
1633 958 7750
958 610 6156
610 437 1256
437 143 -4776
143 1600 -4303
1600 1907 -7620
1907 800 -3608
800 465 4078
465 1280 -6224
1280 1418 3196
1418 846 5871
846 1563 1986
1563 435 8468
435 606 -372
606 1442 -7312
1442 1818 -145
1818 956 1185
956 365 3755
365 564 -2596
564 1454 -5874
1454 368 -2185
368 1464 -7955
1464 1398 329
1398 838 -1647
838 1028 1714
1028 1499 -2483
1499 1927 -2798
1927 1293 1940
1293 1594 3055
1594 1661 1509
1661 568 8670
568 786 1169
786 633 2833
633 1190 -3171
1190 566 -4506
566 463 -7053
463 179 1026
179 694 -3264
694 785 4497
785 1420 -6995
1420 1204 -9827
1204 298 -2123
298 1385 7843
1385 376 -4245
376 420 8140
420 1131 -724
1131 1111 -7050
1111 416 137
416 835 5357
835 799 439
799 1199 998
1199 888 -9021
888 1862 -933
1862 1573 5307
1573 379 1076
379 1891 -3635
1891 1985 -3382
1985 1391 -6137
1391 1299 -7997
1299 394 -5628
394 866 -1326
866 1761 -4635
1761 63 -7513
63 241 7972
241 530 -720
530 1874 -530
1874 454 -1153
454 114 1468
114 962 -7254
962 618 -2909
618 1000 -8128
1000 304 -3201
304 1383 -7119
1383 1847 2585
1847 976 -1612
976 1982 -1540
1982 1548 -2964
1548 10 6549
10 229 2306
229 1538 6160
1538 608 9842
608 1772 3576
1772 831 -336
831 214 -6214
214 1937 -9352
1937 1002 8540
1002 384 -7577
384 1328 -2352
1328 228 4172
228 1658 -5760
1658 561 -7850
561 1127 7824
1127 1559 -8415
1559 251 577
251 195 4057
195 330 1401
330 410 -595
410 6 -1270
6 1120 -3813
1120 218 -3941
218 1517 -1681
1517 1769 4780
1769 1681 -70
1681 1142 -7828
1142 1231 -1740
1231 1981 9201
1981 1087 1130
1087 1285 -5347
1285 351 7995
351 1456 2190
1456 1312 -515
1312 1069 556
1069 1340 7704
1340 1659 3864
1659 336 -3263
336 916 731
916 1909 -1033
1909 1558 1784
1558 145 2442
145 639 641
639 132 642
132 1018 1889
1018 473 -9422
473 979 9536
979 749 -8348
749 1133 -863
1133 1653 -2082
1653 377 -5033
377 1705 -210
1705 549 -8649
549 427 -3453
427 951 -2184
951 1409 -7975
1409 650 1316
650 1470 -9367
1470 663 -4100
663 1622 -1362
1622 1801 -7675
1801 190 -3378
190 1860 5334
1860 378 -6557
378 1723 -1184
1723 302 366
302 1784 -1210
1784 436 -6489
436 1071 -6980
1071 804 -1982
804 1674 -6321
1674 62 -2752
62 570 -3050
570 1757 -250
1757 422 458
422 560 -7278
560 1035 1073
1035 1333 992
1333 930 1500
930 205 6626
205 1374 -5714
1374 468 1917
468 1951 550
1951 491 -7012
491 1619 2333
1619 773 -1346
773 1098 444
1098 525 -8430
525 1848 -5453
1848 65 -7980
65 1162 -2408
1162 30 614
30 460 5884
460 536 647
536 346 7951
346 18 -9078
18 1091 6450
1091 768 -2467
768 39 3620
39 1579 -3898
1579 176 -3442
176 1259 -4839
1259 693 2012
693 1715 2138
1715 642 1663
642 1863 -6494
1863 830 -6030
830 829 -5851
829 1432 -8455
1432 1307 -2585
1307 258 9388
258 64 9381
64 828 2832
828 1139 -2785
1139 968 -4370
968 359 -1409
359 1225 -603
1225 158 -9067
158 133 -2067
133 514 -5759
514 591 800
591 189 -93
189 1593 -7546
1593 1886 -7706
1886 1624 6527
1624 1889 2078
1889 386 1936
386 1992 1402
1992 1112 -243
1112 646 723
646 488 1711
488 1531 -5250
1531 1351 8246
1351 689 -4943
689 245 6027
245 795 -2897
795 1591 2650
1591 1342 -1049
1342 875 9185
875 691 -5374
691 1584 -2079
1584 1928 7407
1928 1851 -6376
1851 812 5139
812 1237 -2706
1237 954 -1717
954 863 -7785
863 1411 -610
1411 793 9591
793 279 -1266
279 1364 7956
1364 388 7981
388 1291 2739
1291 531 -3809
531 1286 -4240
1286 307 -9484
307 1081 -2539
1081 665 -9446
665 479 -9599
479 220 -5639
220 581 -1960
581 108 -3625
108 1482 1488
1482 115 -4233
115 575 -9892
575 1846 8751
1846 1676 773
