1999 7351
271 1524 1286
1737 1769 5808
995 779 -5874
469 200 -3241
1575 174 7567
1468 1780 -5259
1850 18 -4400
598 1979 -8817
1849 582 6316
1223 518 -6959
1320 1021 -8668
659 339 5841
539 1845 -9284
1284 355 -7664
206 1226 9876
1780 1679 3906
1237 463 -2678
224 112 -3004
874 1881 9220
1222 135 8499
270 379 4343
166 12 3194
415 1945 -2109
55 1575 4529
238 1834 -9354
416 443 8299
959 1812 7568
585 388 -1476
560 1197 3304
1357 64 7154
1448 279 7500
696 780 5512
1536 414 6474
1020 1265 -3173
1629 643 -3935
749 920 -2985
975 1242 9450
1226 1547 -3632
1559 368 9765
1207 675 9219
897 1929 -3315
731 1819 -6845
407 1186 -5029
1631 233 -4618
368 486 7595
1245 1163 -7622
818 1072 -7254
218 1391 -8453
976 1200 -1041
767 92 -8757
1637 1980 -7967
1515 1795 9610
1997 1580 7743
1109 837 4430
273 1761 -8456
499 902 -3183
765 1341 -2877
1045 1687 -7610
459 1152 -4351
1635 953 5759
291 1626 -6432
970 918 9045
1735 1253 -5417
112 746 3898
657 1100 7754
1483 339 -9577
1396 1404 4282
881 464 -3271
1216 70 -2860
804 992 -9158
194 1853 6155
1673 376 3596
1134 309 -6971
425 33 -1853
1591 131 -7880
635 657 -9736
291 715 -102
898 322 4611
839 537 5202
1754 132 7283
1092 1471 -166
189 764 -4964
645 649 -9000
1722 217 8213
208 1874 -120
1462 1916 -1376
737 1247 365
396 836 6783
1773 1465 5104
1749 1914 -3819
1090 572 8562
1501 1598 -2969
90 639 5198
1368 221 -786
1102 323 1264
757 19 5502
340 1378 7432
531 1258 2487
1493 1291 2666
1060 1056 9547
371 1269 -6236
16 432 -3408
218 1049 6043
882 763 812
1058 461 4922
1339 1588 -7888
171 589 -7940
559 1310 -2040
1294 1715 -729
315 1440 -8084
962 1329 5155
1595 1182 -2314
122 214 -716
409 974 -6830
1544 381 3290
680 824 -1891
1050 266 3414
805 398 5615
976 492 1404
522 511 -6423
90 589 6192
579 634 -2328
1105 1574 -6136
213 1724 4971
1521 308 -5634
890 908 6955
1443 1211 6234
230 1831 -5448
1951 327 -8121
1597 447 -3280
1021 62 -8331
1761 326 -576
1666 1235 -8488
1204 842 4861
503 561 -7737
502 1423 2676
824 1409 -4002
1542 76 -3043
349 1829 -9368
1573 298 6255
522 1453 -3580
1096 1780 -9
1284 189 2081
731 731 -5355
1259 1645 712
1376 1724 -1742
1889 1199 2636
1502 451 3412
1833 1536 -9936
1247 82 -1950
565 1618 -6721
435 965 -8334
195 1375 6055
619 513 -7324
1660 190 5682
1082 1140 2520
307 1488 -3689
1404 1570 4366
60 673 -251
1906 326 594
1514 304 -8472
150 486 4642
987 1006 8306
1741 1306 634
1489 142 -8363
1248 1852 -296
328 1028 9213
980 1847 6310
242 457 3955
135 239 -7599
1233 1649 -9759
1133 134 3247
1271 673 1111
379 265 -2657
1309 887 -2984
1926 1870 -4642
355 1265 -8420
1074 173 -9281
1143 662 -667
1588 1334 -1452
1019 255 617
1430 1429 1393
1483 780 -3832
474 1146 -9173
230 768 4422
1982 1372 -5182
817 984 4700
702 62 2933
322 1816 5332
309 457 6364
1658 495 3630
947 550 -1518
1706 949 872
1684 112 5578
308 946 6153
41 441 -2243
1379 1944 4454
1552 1753 -2011
1375 1119 2851
1547 1434 4147
779 1189 554
1244 1978 -4024
842 379 -145
1969 1734 -2653
999 901 2177
826 1467 -4707
1947 225 2562
1735 604 2340
1913 1853 3415
1515 1635 -1210
673 1855 239
617 1120 8257
227 766 4917
529 1555 -6085
120 163 -8188
1758 1904 -3848
1987 1994 -4917
1815 193 -4463
1546 1051 -1833
947 1110 -224
1601 1708 -5210
536 1472 -9326
354 1493 -8743
293 455 8387
1860 1184 -1531
1729 216 6671
1801 234 -4652
1976 1578 5689
36 383 9340
59 1485 9396
1735 1534 700
214 1490 3935
1559 1473 -8384
33 351 3027
97 877 -4997
100 424 -2722
1316 445 7509
636 1622 7975
1516 35 2881
487 1834 3413
1098 1473 -8197
743 1582 -1482
1751 1397 8775
548 859 7589
233 1198 1872
247 232 6704
1266 1981 3513
192 1998 8043
922 561 5894
296 1108 4083
1721 18 -106
973 1312 6930
336 364 -2890
547 177 -2162
1664 1519 7575
666 903 -4212
1968 1211 6939
1846 1848 2874
197 755 2595
1151 1970 9637
1312 975 -5267
1234 650 -3584
1905 1006 -8155
1771 1226 8732
1361 1457 -2971
694 1569 6709
826 538 -2222
818 1934 -7924
1989 395 4063
1535 619 -7667
1737 1183 -6302
294 1377 -8286
1727 1467 -3602
833 1640 -6237
1558 1438 4923
1623 1008 1907
968 1462 -545
819 1886 3659
123 484 -3862
456 92 2214
139 256 -1231
631 1410 7519
125 41 -9746
1215 103 -1416
869 1762 3779
336 1787 -8794
517 1452 9088
568 1657 -8522
676 514 -7039
1624 216 -3047
126 1923 -8844
1445 279 5120
217 1020 -1862
82 1503 -5642
787 297 6932
1794 1758 -3090
622 1568 -9262
451 1004 -2009
1763 1283 -3166
702 403 -8911
945 619 -2142
783 1 8129
1741 1565 2301
1050 1949 5696
277 458 912
1892 1593 -3803
1181 1659 5230
366 1430 6889
1521 1247 -5301
1012 1603 1491
294 1948 -3886
15 756 9695
403 1148 9691
1060 1546 -9282
444 1808 -3815
1393 1321 9246
1703 665 5345
1427 1179 -3055
1243 1203 3867
285 1392 -8435
1286 1857 7285
687 677 -513
128 687 860
1024 571 -2028
918 1600 6120
134 957 -8664
1689 201 -1830
638 112 2153
1431 518 756
1558 1180 5657
550 1566 7389
1610 371 3978
263 1771 -6027
1169 971 -2071
64 108 7539
431 1178 9119
1876 353 -6881
60 1381 5305
1611 1271 2802
1578 1397 8523
138 26 -6300
126 1123 9724
1793 686 -8568
1114 468 -3176
135 1590 8697
855 1120 -3627
1273 542 -8816
506 1214 -6271
1499 613 -8580
878 879 4030
1582 1714 -8458
1881 1685 -2533
1759 1288 4713
688 752 8868
649 1522 8094
331 319 4339
737 1578 -5695
1453 580 8283
327 1543 -668
1437 1215 -6543
1540 1297 9153
1303 1778 -3701
1733 376 -8779
685 790 715
178 1284 -3447
1017 386 7120
645 769 -175
1892 1594 -8944
315 338 4862
1502 1099 8384
1748 1019 7310
348 1582 3111
217 1051 -8383
1987 843 -9306
1038 1036 -8354
780 1609 5256
1409 213 -107
318 891 4981
112 1991 -4688
833 435 7167
1070 1930 -9320
1273 1075 4250
680 960 3309
1205 1020 -4087
710 133 4118
1311 115 -8703
40 439 5810
92 401 -9325
153 1597 7384
635 597 -1061
822 1181 5752
110 1904 -4868
352 1178 -7935
4 1639 -5675
768 1225 -3324
344 1014 -8414
1084 1370 8803
178 760 3896
833 539 1135
672 635 5897
34 881 -7964
423 1000 543
397 1177 4988
40 71 -2735
316 1357 -7330
959 1815 -449
853 1371 7872
821 472 -8046
1960 1929 1447
780 777 -5145
1367 441 -4807
1937 41 4998
1387 1722 -9139
733 1607 -7792
1085 1945 1922
1883 790 -1052
1410 1000 8430
273 594 793
560 976 3523
1313 1104 -6246
801 83 -891
807 1889 9862
1702 3 -5673
1354 924 6800
927 1716 -308
1007 755 1955
11 165 -1345
292 806 7192
1530 1027 -7011
36 264 -735
1382 1436 5006
1789 644 -6660
135 1732 -5391
1051 1492 4707
267 1550 -1370
302 349 7913
148 1760 -9855
1932 1749 4256
469 96 -7213
1825 1248 9200
1176 1934 5586
608 1848 2123
353 703 4013
662 1498 2978
1576 1874 -1238
906 1975 5320
756 707 1700
1326 1289 3929
1788 1779 4645
1321 178 -817
373 207 7309
1285 119 656
1471 1240 -7706
1624 1994 417
1900 926 3517
650 921 3393
1983 746 -3709
696 278 -781
730 1772 -1373
1510 334 -1561
223 30 -9556
1506 723 7050
453 516 -3462
44 872 -1601
373 1921 -3394
1650 1141 -8392
1977 1476 7595
1062 1312 2293
582 858 6387
330 1011 5582
1522 1644 632
1165 42 4579
104 1705 -1399
1197 336 720
1286 123 1520
1130 678 -2827
923 1054 245
973 1334 3811
1056 312 8527
725 1723 -6478
428 1643 3820
234 1008 -3892
1549 734 -192
1575 543 8778
114 1058 -1181
1277 1105 2786
758 903 -6657
258 451 -4841
1893 384 187
479 513 3962
1097 1160 4622
267 172 -3448
21 936 1561
1036 1620 3882
1612 1859 -7607
17 1476 -8603
1160 1760 6114
516 666 -204
51 1824 7803
533 1262 -2043
1644 1026 -7197
106 622 -2884
57 483 7211
990 861 997
1441 997 848
973 1623 2398
1293 577 -5975
748 1857 3965
866 710 234
1647 493 -9280
756 860 -157
1050 201 -4291
569 1043 1073
821 1385 9024
66 690 220
36 882 5825
1829 1305 -379
486 73 1961
20 915 5391
1220 1975 7659
687 1027 3764
800 925 -8159
190 1969 -8769
106 1301 -6932
1944 1086 5795
603 95 9208
1833 582 798
70 1519 7973
1567 842 -4716
1972 945 -4371
918 993 -8264
1204 1905 2768
517 427 9868
1746 260 5258
522 1108 9889
234 1618 -3331
1549 1848 6743
1395 252 -3281
406 472 -5597
202 1720 42
1001 1071 2716
1171 1920 -8099
31 1480 4657
1056 1737 3785
110 1712 -4411
924 1762 3193
1805 1741 4311
798 1045 9818
880 1531 4705
501 402 -4254
1839 1973 2806
1361 1860 1760
51 1355 -6530
1134 133 -3676
1992 373 -389
1854 1108 -166
1167 599 1663
1715 942 5286
1495 828 1539
349 968 9075
1317 41 331
377 1012 -6720
915 913 8441
1848 356 -5099
1537 998 7112
269 259 9218
1773 50 7594
610 137 5122
441 581 4764
954 1920 -8940
1560 747 2089
1460 1358 2411
1081 1150 -9260
1320 1738 -3981
463 335 3537
1276 256 -3647
1601 667 -9390
414 753 -8304
558 1084 4407
276 350 9091
682 1067 -6867
1104 256 -5239
775 1125 -9701
1285 381 -6350
1324 328 9817
1983 1912 8695
1398 1075 -2523
1622 1387 9011
1019 378 6747
1414 613 -2814
382 1776 5966
777 701 965
792 1512 1529
117 57 -5266
285 1048 3525
1520 1132 2848
201 464 3132
1219 1609 1020
1073 1866 817
615 142 -4803
1785 1792 -2548
1168 1481 -9392
602 872 3081
1772 266 8389
1014 737 6419
1399 1726 -5452
1040 616 8615
27 585 -2666
256 202 -6555
1196 1125 -4575
18 1446 9397
1164 1518 2286
1806 1026 -6965
610 453 2436
1792 1442 -5859
378 1715 -5176
1508 1187 7375
888 1195 -1954
202 1311 -890
799 337 -6929
986 105 -2311
272 1216 -7208
1686 1634 -3008
1062 497 -4782
1028 693 3218
1611 1423 9789
1174 390 -842
1555 163 5409
1156 328 5589
680 1958 5502
89 1150 -8388
1524 1266 -8953
910 368 1414
591 945 -1635
281 849 9941
1668 346 -4396
864 407 -9074
247 1322 1781
159 548 3583
1404 458 -4043
1935 1895 -4538
1203 1800 3082
1788 1087 4732
438 680 -1637
1982 302 1601
1864 467 -4989
263 35 2168
806 1952 -7909
1257 1455 -5220
413 69 -8715
1107 849 5353
56 563 4802
712 243 -9805
389 514 2802
7 1641 9093
690 1045 8723
1719 301 -6203
1312 616 -3948
1640 1464 -5926
1569 777 -8305
213 1871 -8799
1259 1609 310
895 522 3594
1396 1050 -7863
797 1468 7314
805 1477 -4859
254 1209 1791
961 1907 1998
853 1513 4499
231 1615 -5182
1619 1385 3700
1288 517 6768
1163 606 -7905
404 1861 -8817
1377 1796 -7573
1353 1370 -3408
97 1569 5082
242 431 1544
1963 39 3775
1519 1082 7574
880 937 -5269
158 1778 -6869
1724 1985 3608
1344 1076 -2701
1996 40 -966
1400 1927 720
1346 68 8305
931 1939 3678
1216 336 5732
1698 1292 -1051
1642 327 3569
